video_id,video_length_sec,original_bitrate_kbps,target_resolution,transcoding_time_sec,vmaf_score
vid0082,8.467,11489.7,360,7.02,52.42
vid0082,8.467,11489.7,480,10.31,67.21
vid0082,8.467,11489.7,720,14.46,81.58
vid0082,8.467,11489.7,1080,18.08,100.0
vid0083,7.783,9795.6,144,2.06,10.0
vid0083,7.783,9795.6,240,4.96,25.32
vid0083,7.783,9795.6,288,5.28,37.19
vid0083,7.783,9795.6,360,5.6,49.05
vid0083,7.783,9795.6,480,7.94,63.6
vid0083,7.783,9795.6,720,9.96,79.16
vid0083,7.783,9795.6,1080,12.45,100.0
vid0084,9.033,11430.2,144,2.47,10.0
vid0084,9.033,11430.2,240,5.76,26.29
vid0084,9.033,11430.2,288,6.33,38.43
vid0084,9.033,11430.2,360,6.91,50.56
vid0084,9.033,11430.2,480,9.95,64.93
vid0084,9.033,11430.2,720,13.08,79.9
vid0084,9.033,11430.2,1080,16.35,100.0
vid0085,8.65,13477.2,144,2.46,10.03
vid0085,8.65,13477.2,240,5.67,27.61
vid0085,8.65,13477.2,288,6.28,39.44
vid0085,8.65,13477.2,360,6.88,51.26
vid0085,8.65,13477.2,480,9.82,65.18
vid0085,8.65,13477.2,720,13.3,79.99
vid0085,8.65,13477.2,1080,16.62,100.0
vid0086,7.883,14782.7,144,2.52,10.0
vid0086,7.883,14782.7,240,5.31,25.13
vid0086,7.883,14782.7,288,5.82,37.44
vid0086,7.883,14782.7,360,6.34,49.74
vid0086,7.883,14782.7,480,9.04,64.39
vid0086,7.883,14782.7,720,12.42,79.86
vid0086,7.883,14782.7,1080,15.52,100.0
vid0087,7.35,14011.9,144,2.26,10.03
vid0087,7.35,14011.9,240,4.89,25.81
vid0087,7.35,14011.9,288,5.35,37.48
vid0087,7.35,14011.9,360,5.82,49.16
vid0087,7.35,14011.9,480,8.25,63.26
vid0087,7.35,14011.9,720,11.18,78.56
vid0087,7.35,14011.9,1080,13.98,100.0
vid0088,6.9,14096.0,144,2.23,10.05
vid0088,6.9,14096.0,240,4.62,26.26
vid0088,6.9,14096.0,288,5.11,37.48
vid0088,6.9,14096.0,360,5.59,48.7
vid0088,6.9,14096.0,480,8.04,61.94
vid0088,6.9,14096.0,720,10.85,77.13
vid0088,6.9,14096.0,1080,13.56,100.0
vid0089,8.167,15866.0,144,2.65,10.16
vid0089,8.167,15866.0,240,5.52,31.06
vid0089,8.167,15866.0,288,6.09,42.58
vid0089,8.167,15866.0,360,6.67,54.11
vid0089,8.167,15866.0,480,9.75,67.13
vid0089,8.167,15866.0,720,13.37,80.99
vid0089,8.167,15866.0,1080,16.71,100.0
vid0090,8.067,14787.1,144,2.56,10.16
vid0090,8.067,14787.1,240,5.39,29.38
vid0090,8.067,14787.1,288,5.9,40.91
vid0090,8.067,14787.1,360,6.42,52.43
vid0090,8.067,14787.1,480,9.15,65.37
vid0090,8.067,14787.1,720,12.63,79.53
vid0090,8.067,14787.1,1080,15.79,100.0
vid0091,8.867,10627.3,144,2.7,10.01
vid0091,8.867,10627.3,240,5.78,29.49
vid0091,8.867,10627.3,288,6.29,41.13
vid0091,8.867,10627.3,360,6.8,52.77
vid0091,8.867,10627.3,480,9.63,65.8
vid0091,8.867,10627.3,720,12.78,79.87
vid0091,8.867,10627.3,1080,15.98,100.0
vid0092,8.517,11995.7,144,2.7,10.03
vid0092,8.517,11995.7,240,5.57,28.81
vid0092,8.517,11995.7,288,6.13,40.31
vid0092,8.517,11995.7,360,6.69,51.81
vid0092,8.517,11995.7,480,9.55,64.95
vid0092,8.517,11995.7,720,12.95,79.1
vid0092,8.517,11995.7,1080,16.19,100.0
vid0093,5.95,14247.1,144,1.93,10.0
vid0093,5.95,14247.1,240,3.98,25.74
vid0093,5.95,14247.1,288,4.36,37.85
vid0093,5.95,14247.1,360,4.75,49.95
vid0093,5.95,14247.1,480,6.72,64.43
vid0093,5.95,14247.1,720,8.89,79.78
vid0093,5.95,14247.1,1080,11.11,100.0
vid0094,9.033,11636.2,144,2.78,10.0
vid0094,9.033,11636.2,240,5.86,26.75
vid0094,9.033,11636.2,288,6.38,38.3
vid0094,9.033,11636.2,360,6.9,49.85
vid0094,9.033,11636.2,480,9.8,63.11
vid0094,9.033,11636.2,720,12.67,77.96
vid0094,9.033,11636.2,1080,15.84,100.0
vid0095,8.2,13930.8,144,2.69,10.03
vid0095,8.2,13930.8,240,5.58,26.9
vid0095,8.2,13930.8,288,6.15,39.14
vid0095,8.2,13930.8,360,6.72,51.38
vid0095,8.2,13930.8,480,9.64,65.43
vid0095,8.2,13930.8,720,13.25,80.51
vid0095,8.2,13930.8,1080,16.56,100.0
vid0096,5.75,12236.0,144,1.88,10.0
vid0096,5.75,12236.0,240,3.88,25.91
vid0096,5.75,12236.0,288,4.23,37.85
vid0096,5.75,12236.0,360,4.58,49.78
vid0096,5.75,12236.0,480,6.5,64.04
vid0096,5.75,12236.0,720,8.73,79.55
vid0096,5.75,12236.0,1080,10.91,100.0
vid0097,8.433,12256.9,144,2.66,10.0
vid0097,8.433,12256.9,240,5.55,26.08
vid0097,8.433,12256.9,288,6.09,38.67
vid0097,8.433,12256.9,360,6.62,51.27
vid0097,8.433,12256.9,480,9.36,66.44
vid0097,8.433,12256.9,720,12.7,81.85
vid0097,8.433,12256.9,1080,15.88,100.0
vid0098,6.7,10069.0,144,2.1,10.0
vid0098,6.7,10069.0,240,4.39,23.53
vid0098,6.7,10069.0,288,4.68,35.55
vid0098,6.7,10069.0,360,4.98,47.57
vid0098,6.7,10069.0,480,6.93,62.81
vid0098,6.7,10069.0,720,8.67,79.01
vid0098,6.7,10069.0,1080,10.84,100.0
vid0099,5.717,11269.4,144,1.86,10.0
vid0099,5.717,11269.4,240,3.83,25.47
vid0099,5.717,11269.4,288,4.12,37.26
vid0099,5.717,11269.4,360,4.42,49.04
vid0099,5.717,11269.4,480,6.27,63.52
vid0099,5.717,11269.4,720,8.2,79.3
vid0099,5.717,11269.4,1080,10.25,100.0
vid0100,9.717,9496.2,144,2.97,10.01
vid0100,9.717,9496.2,240,6.23,27.59
vid0100,9.717,9496.2,288,6.76,39.9
vid0100,9.717,9496.2,360,7.29,52.21
vid0100,9.717,9496.2,480,10.18,66.27
vid0100,9.717,9496.2,720,13.15,81.21
vid0100,9.717,9496.2,1080,16.44,100.0
vid0101,8.4,10266.5,144,2.61,10.0
vid0101,8.4,10266.5,240,5.44,28.47
vid0101,8.4,10266.5,288,5.96,41.48
vid0101,8.4,10266.5,360,6.48,54.49
vid0101,8.4,10266.5,480,9.08,69.33
vid0101,8.4,10266.5,720,11.93,83.56
vid0101,8.4,10266.5,1080,14.91,100.0
vid0102,8.242,6421.8,144,1.42,18.38
vid0102,8.242,6421.8,240,2.86,51.93
vid0102,8.242,6421.8,288,3.1,65.27
vid0102,8.242,6421.8,360,3.35,78.61
vid0102,8.242,6421.8,480,4.8,87.4
vid0102,8.242,6421.8,720,6.61,93.94
vid0102,8.242,6421.8,1080,8.26,100.0
vid0103,7.608,9076.8,144,1.38,16.33
vid0103,7.608,9076.8,240,2.71,46.18
vid0103,7.608,9076.8,288,2.96,60.86
vid0103,7.608,9076.8,360,3.21,75.54
vid0103,7.608,9076.8,480,4.53,86.22
vid0103,7.608,9076.8,720,6.01,94.26
vid0103,7.608,9076.8,1080,7.51,100.0
vid0104,7.541,7283.3,144,1.31,21.92
vid0104,7.541,7283.3,240,2.61,50.21
vid0104,7.541,7283.3,288,2.87,63.64
vid0104,7.541,7283.3,360,3.12,77.06
vid0104,7.541,7283.3,480,4.37,86.3
vid0104,7.541,7283.3,720,5.93,93.79
vid0104,7.541,7283.3,1080,7.41,100.0
vid0105,8.442,7630.0,144,1.47,16.01
vid0105,8.442,7630.0,240,2.94,50.0
vid0105,8.442,7630.0,288,3.21,63.62
vid0105,8.442,7630.0,360,3.49,77.23
vid0105,8.442,7630.0,480,5.03,86.64
vid0105,8.442,7630.0,720,6.89,93.96
vid0105,8.442,7630.0,1080,8.61,100.0
vid0106,7.841,10098.4,144,1.41,14.04
vid0106,7.841,10098.4,240,2.8,45.98
vid0106,7.841,10098.4,288,3.14,60.28
vid0106,7.841,10098.4,360,3.47,74.58
vid0106,7.841,10098.4,480,4.95,85.61
vid0106,7.841,10098.4,720,7.02,93.82
vid0106,7.841,10098.4,1080,8.77,100.0
vid0107,9.042,8440.3,144,1.59,22.65
vid0107,9.042,8440.3,240,3.25,55.35
vid0107,9.042,8440.3,288,3.57,67.99
vid0107,9.042,8440.3,360,3.89,80.63
vid0107,9.042,8440.3,480,5.72,88.6
vid0107,9.042,8440.3,720,8.15,94.61
vid0107,9.042,8440.3,1080,10.19,100.0
vid0108,8.508,9375.4,144,1.55,17.03
vid0108,8.508,9375.4,240,3.06,51.28
vid0108,8.508,9375.4,288,3.41,64.74
vid0108,8.508,9375.4,360,3.76,78.21
vid0108,8.508,9375.4,480,5.42,87.57
vid0108,8.508,9375.4,720,7.76,94.54
vid0108,8.508,9375.4,1080,9.7,100.0
vid0109,9.076,9251.3,144,1.64,17.43
vid0109,9.076,9251.3,240,3.34,50.94
vid0109,9.076,9251.3,288,3.76,64.87
vid0109,9.076,9251.3,360,4.17,78.8
vid0109,9.076,9251.3,480,6.08,88.47
vid0109,9.076,9251.3,720,8.96,95.59
vid0109,9.076,9251.3,1080,11.2,100.0
vid0110,7.241,13526.6,144,1.44,18.97
vid0110,7.241,13526.6,240,2.75,50.52
vid0110,7.241,13526.6,288,3.1,64.45
vid0110,7.241,13526.6,360,3.45,78.39
vid0110,7.241,13526.6,480,5.07,88.35
vid0110,7.241,13526.6,720,7.33,95.38
vid0110,7.241,13526.6,1080,9.16,100.0
vid0111,5.239,4533.9,144,0.91,17.09
vid0111,5.239,4533.9,240,1.73,52.4
vid0111,5.239,4533.9,288,1.85,64.76
vid0111,5.239,4533.9,360,1.97,77.1
vid0111,5.239,4533.9,480,2.77,84.84
vid0111,5.239,4533.9,720,3.58,92.33
vid0111,5.239,4533.9,1080,4.47,100.0
vid0112,5.706,1626.0,144,0.94,17.0
vid0112,5.706,1626.0,240,1.74,53.42
vid0112,5.706,1626.0,288,1.84,65.76
vid0112,5.706,1626.0,360,1.93,78.1
vid0112,5.706,1626.0,480,2.61,87.18
vid0112,5.706,1626.0,720,2.78,93.49
vid0112,5.706,1626.0,1080,3.47,100.0
vid0113,5.272,2861.8,144,0.91,17.78
vid0113,5.272,2861.8,240,1.69,51.35
vid0113,5.272,2861.8,288,1.84,63.99
vid0113,5.272,2861.8,360,1.99,76.64
vid0113,5.272,2861.8,480,2.77,85.05
vid0113,5.272,2861.8,720,3.39,92.42
vid0113,5.272,2861.8,1080,4.24,100.0
vid0114,8.508,3680.5,144,1.41,21.37
vid0114,8.508,3680.5,240,2.71,54.14
vid0114,8.508,3680.5,288,2.98,66.53
vid0114,8.508,3680.5,360,3.26,78.92
vid0114,8.508,3680.5,480,4.55,87.25
vid0114,8.508,3680.5,720,5.92,93.82
vid0114,8.508,3680.5,1080,7.4,100.0
vid0115,9.61,4287.4,144,2.03,24.55
vid0115,9.61,4287.4,240,3.24,57.62
vid0115,9.61,4287.4,288,3.55,69.77
vid0115,9.61,4287.4,360,3.87,81.93
vid0115,9.61,4287.4,480,5.51,90.14
vid0115,9.61,4287.4,720,7.41,95.43
vid0115,9.61,4287.4,1080,9.26,100.0
vid0116,5.772,3511.8,144,1.01,23.14
vid0116,5.772,3511.8,240,1.93,53.9
vid0116,5.772,3511.8,288,2.14,66.84
vid0116,5.772,3511.8,360,2.35,79.78
vid0116,5.772,3511.8,480,3.24,86.97
vid0116,5.772,3511.8,720,4.37,93.74
vid0116,5.772,3511.8,1080,5.46,100.0
vid0117,9.776,3150.8,144,1.59,26.08
vid0117,9.776,3150.8,240,3.2,58.58
vid0117,9.776,3150.8,288,3.49,70.81
vid0117,9.776,3150.8,360,3.78,83.04
vid0117,9.776,3150.8,480,5.33,89.37
vid0117,9.776,3150.8,720,6.74,94.85
vid0117,9.776,3150.8,1080,8.43,100.0
vid0118,9.443,4150.3,144,1.56,19.68
vid0118,9.443,4150.3,240,3.13,53.89
vid0118,9.443,4150.3,288,3.44,66.36
vid0118,9.443,4150.3,360,3.76,78.83
vid0118,9.443,4150.3,480,5.38,87.71
vid0118,9.443,4150.3,720,7.29,93.84
vid0118,9.443,4150.3,1080,9.11,100.0
vid0119,7.508,4168.1,144,1.29,17.88
vid0119,7.508,4168.1,240,2.58,46.83
vid0119,7.508,4168.1,288,2.84,60.88
vid0119,7.508,4168.1,360,3.11,74.94
vid0119,7.508,4168.1,480,4.49,84.33
vid0119,7.508,4168.1,720,6.19,92.45
vid0119,7.508,4168.1,1080,7.74,100.0
vid0120,5.539,4736.9,144,0.99,18.32
vid0120,5.539,4736.9,240,1.95,51.71
vid0120,5.539,4736.9,288,2.15,65.08
vid0120,5.539,4736.9,360,2.36,78.45
vid0120,5.539,4736.9,480,3.36,87.0
vid0120,5.539,4736.9,720,4.69,93.73
vid0120,5.539,4736.9,1080,5.86,100.0
vid0121,6.974,3821.4,144,1.19,22.13
vid0121,6.974,3821.4,240,2.37,52.71
vid0121,6.974,3821.4,288,2.58,65.56
vid0121,6.974,3821.4,360,2.79,78.41
vid0121,6.974,3821.4,480,3.91,86.36
vid0121,6.974,3821.4,720,5.07,93.31
vid0121,6.974,3821.4,1080,6.34,100.0
vid0122,5.606,3805.0,144,0.99,19.14
vid0122,5.606,3805.0,240,1.94,52.72
vid0122,5.606,3805.0,288,2.07,65.73
vid0122,5.606,3805.0,360,2.2,78.74
vid0122,5.606,3805.0,480,3.09,87.29
vid0122,5.606,3805.0,720,3.89,93.6
vid0122,5.606,3805.0,1080,4.86,100.0
vid0123,6.54,4687.8,144,1.18,24.15
vid0123,6.54,4687.8,240,2.28,57.99
vid0123,6.54,4687.8,288,2.53,69.78
vid0123,6.54,4687.8,360,2.78,81.56
vid0123,6.54,4687.8,480,3.98,89.73
vid0123,6.54,4687.8,720,5.45,95.14
vid0123,6.54,4687.8,1080,6.81,100.0
vid0124,7.841,5354.9,144,1.38,27.64
vid0124,7.841,5354.9,240,2.77,58.19
vid0124,7.841,5354.9,288,3.08,69.73
vid0124,7.841,5354.9,360,3.38,81.26
vid0124,7.841,5354.9,480,4.92,88.9
vid0124,7.841,5354.9,720,6.9,94.85
vid0124,7.841,5354.9,1080,8.62,100.0
vid0125,6.974,5259.2,144,1.22,23.46
vid0125,6.974,5259.2,240,2.42,55.37
vid0125,6.974,5259.2,288,2.67,67.39
vid0125,6.974,5259.2,360,2.92,79.42
vid0125,6.974,5259.2,480,4.21,87.14
vid0125,6.974,5259.2,720,5.88,93.94
vid0125,6.974,5259.2,1080,7.35,100.0
vid0126,5.639,4218.7,144,1.01,22.57
vid0126,5.639,4218.7,240,1.93,54.23
vid0126,5.639,4218.7,288,2.13,66.14
vid0126,5.639,4218.7,360,2.33,78.04
vid0126,5.639,4218.7,480,3.33,86.58
vid0126,5.639,4218.7,720,4.38,93.22
vid0126,5.639,4218.7,1080,5.48,100.0
vid0127,7.374,4651.8,144,1.27,17.1
vid0127,7.374,4651.8,240,2.54,51.63
vid0127,7.374,4651.8,288,2.8,64.67
vid0127,7.374,4651.8,360,3.06,77.7
vid0127,7.374,4651.8,480,4.35,86.69
vid0127,7.374,4651.8,720,5.86,93.99
vid0127,7.374,4651.8,1080,7.32,100.0
vid0128,7.107,4660.1,144,1.26,32.03
vid0128,7.107,4660.1,240,2.51,60.5
vid0128,7.107,4660.1,288,2.83,71.63
vid0128,7.107,4660.1,360,3.16,82.75
vid0128,7.107,4660.1,480,4.57,89.12
vid0128,7.107,4660.1,720,6.5,94.93
vid0128,7.107,4660.1,1080,8.12,100.0
vid0129,5.472,3798.0,144,1.04,34.17
vid0129,5.472,3798.0,240,2.02,61.26
vid0129,5.472,3798.0,288,2.22,72.09
vid0129,5.472,3798.0,360,2.41,82.91
vid0129,5.472,3798.0,480,3.45,88.7
vid0129,5.472,3798.0,720,4.79,94.55
vid0129,5.472,3798.0,1080,5.99,100.0
vid0130,9.743,5096.7,144,1.69,34.91
vid0130,9.743,5096.7,240,3.44,61.26
vid0130,9.743,5096.7,288,3.79,72.03
vid0130,9.743,5096.7,360,4.13,82.8
vid0130,9.743,5096.7,480,6.16,88.28
vid0130,9.743,5096.7,720,8.6,94.48
vid0130,9.743,5096.7,1080,10.75,100.0
vid0131,6.807,7400.2,144,1.28,32.41
vid0131,6.807,7400.2,240,2.53,58.42
vid0131,6.807,7400.2,288,2.79,68.87
vid0131,6.807,7400.2,360,3.05,79.31
vid0131,6.807,7400.2,480,4.47,86.1
vid0131,6.807,7400.2,720,6.26,93.51
vid0131,6.807,7400.2,1080,7.82,100.0
vid0132,5.272,7980.6,144,1.05,31.09
vid0132,5.272,7980.6,240,2.02,58.68
vid0132,5.272,7980.6,288,2.28,68.81
vid0132,5.272,7980.6,360,2.54,78.94
vid0132,5.272,7980.6,480,3.59,86.47
vid0132,5.272,7980.6,720,4.96,94.25
vid0132,5.272,7980.6,1080,6.2,100.0
vid0133,7.04,7493.1,144,1.3,30.66
vid0133,7.04,7493.1,240,2.55,53.98
vid0133,7.04,7493.1,288,2.83,64.31
vid0133,7.04,7493.1,360,3.12,74.64
vid0133,7.04,7493.1,480,4.48,81.06
vid0133,7.04,7493.1,720,6.07,89.83
vid0133,7.04,7493.1,1080,7.59,100.0
vid0134,7.307,3150.0,144,1.26,27.96
vid0134,7.307,3150.0,240,2.53,58.43
vid0134,7.307,3150.0,288,2.79,70.87
vid0134,7.307,3150.0,360,3.05,83.31
vid0134,7.307,3150.0,480,4.35,89.08
vid0134,7.307,3150.0,720,5.94,94.52
vid0134,7.307,3150.0,1080,7.43,100.0
vid0135,9.276,4538.8,144,1.59,22.4
vid0135,9.276,4538.8,240,3.17,55.41
vid0135,9.276,4538.8,288,3.5,68.37
vid0135,9.276,4538.8,360,3.83,81.34
vid0135,9.276,4538.8,480,5.49,88.41
vid0135,9.276,4538.8,720,7.41,94.54
vid0135,9.276,4538.8,1080,9.26,100.0
vid0136,5.572,4373.4,144,1.04,21.37
vid0136,5.572,4373.4,240,2.0,54.3
vid0136,5.572,4373.4,288,2.14,66.96
vid0136,5.572,4373.4,360,2.29,79.61
vid0136,5.572,4373.4,480,3.28,88.41
vid0136,5.572,4373.4,720,4.23,94.58
vid0136,5.572,4373.4,1080,5.29,100.0
vid0137,5.839,4156.1,144,1.05,20.84
vid0137,5.839,4156.1,240,1.93,52.89
vid0137,5.839,4156.1,288,2.12,65.66
vid0137,5.839,4156.1,360,2.3,78.43
vid0137,5.839,4156.1,480,3.25,87.32
vid0137,5.839,4156.1,720,4.18,93.63
vid0137,5.839,4156.1,1080,5.22,100.0
vid0138,5.539,5257.1,144,1.06,26.18
vid0138,5.539,5257.1,240,2.01,59.63
vid0138,5.539,5257.1,288,2.25,71.73
vid0138,5.539,5257.1,360,2.49,83.82
vid0138,5.539,5257.1,480,3.59,90.88
vid0138,5.539,5257.1,720,5.12,95.65
vid0138,5.539,5257.1,1080,6.4,100.0
vid0139,8.442,4737.1,144,1.47,29.17
vid0139,8.442,4737.1,240,2.96,58.88
vid0139,8.442,4737.1,288,3.27,70.63
vid0139,8.442,4737.1,360,3.57,82.37
vid0139,8.442,4737.1,480,5.27,89.28
vid0139,8.442,4737.1,720,7.3,94.92
vid0139,8.442,4737.1,1080,9.12,100.0
vid0140,8.108,4874.8,144,1.44,24.29
vid0140,8.108,4874.8,240,2.87,56.41
vid0140,8.108,4874.8,288,3.16,69.13
vid0140,8.108,4874.8,360,3.45,81.85
vid0140,8.108,4874.8,480,5.06,89.95
vid0140,8.108,4874.8,720,6.91,95.1
vid0140,8.108,4874.8,1080,8.64,100.0
vid0141,5.105,5550.7,144,1.0,24.47
vid0141,5.105,5550.7,240,1.91,55.55
vid0141,5.105,5550.7,288,2.09,67.82
vid0141,5.105,5550.7,360,2.27,80.09
vid0141,5.105,5550.7,480,3.3,88.14
vid0141,5.105,5550.7,720,4.71,94.5
vid0141,5.105,5550.7,1080,5.89,100.0
vid0142,7.908,4339.6,144,1.4,28.14
vid0142,7.908,4339.6,240,2.71,58.23
vid0142,7.908,4339.6,288,2.97,70.17
vid0142,7.908,4339.6,360,3.23,82.12
vid0142,7.908,4339.6,480,4.66,89.14
vid0142,7.908,4339.6,720,6.4,94.35
vid0142,7.908,4339.6,1080,8.0,100.0
vid0143,5.239,3760.2,144,0.96,20.0
vid0143,5.239,3760.2,240,1.8,54.02
vid0143,5.239,3760.2,288,1.95,67.21
vid0143,5.239,3760.2,360,2.1,80.41
vid0143,5.239,3760.2,480,2.96,88.23
vid0143,5.239,3760.2,720,3.83,93.86
vid0143,5.239,3760.2,1080,4.79,100.0
vid0144,9.309,3818.6,144,1.55,18.95
vid0144,9.309,3818.6,240,3.1,55.61
vid0144,9.309,3818.6,288,3.35,68.64
vid0144,9.309,3818.6,360,3.61,81.67
vid0144,9.309,3818.6,480,5.02,89.34
vid0144,9.309,3818.6,720,6.5,94.4
vid0144,9.309,3818.6,1080,8.12,100.0
vid0145,7.341,3303.3,144,1.26,23.82
vid0145,7.341,3303.3,240,2.42,58.26
vid0145,7.341,3303.3,288,2.62,70.53
vid0145,7.341,3303.3,360,2.82,82.8
vid0145,7.341,3303.3,480,3.9,89.6
vid0145,7.341,3303.3,720,4.94,94.51
vid0145,7.341,3303.3,1080,6.18,100.0
vid0146,6.773,3757.4,144,1.18,28.96
vid0146,6.773,3757.4,240,2.3,55.48
vid0146,6.773,3757.4,288,2.48,67.88
vid0146,6.773,3757.4,360,2.65,80.28
vid0146,6.773,3757.4,480,3.68,87.96
vid0146,6.773,3757.4,720,4.78,93.83
vid0146,6.773,3757.4,1080,5.98,100.0
vid0147,6.273,4541.0,144,1.12,12.82
vid0147,6.273,4541.0,240,2.15,52.5
vid0147,6.273,4541.0,288,2.33,66.6
vid0147,6.273,4541.0,360,2.5,80.69
vid0147,6.273,4541.0,480,3.54,89.39
vid0147,6.273,4541.0,720,4.58,94.66
vid0147,6.273,4541.0,1080,5.72,100.0
vid0148,7.007,4029.2,144,1.22,27.53
vid0148,7.007,4029.2,240,2.35,57.18
vid0148,7.007,4029.2,288,2.54,69.46
vid0148,7.007,4029.2,360,2.73,81.73
vid0148,7.007,4029.2,480,3.84,89.07
vid0148,7.007,4029.2,720,4.96,94.4
vid0148,7.007,4029.2,1080,6.2,100.0
vid0149,8.075,3799.0,144,1.38,26.85
vid0149,8.075,3799.0,240,2.74,55.71
vid0149,8.075,3799.0,288,2.94,68.33
vid0149,8.075,3799.0,360,3.13,80.96
vid0149,8.075,3799.0,480,4.54,88.48
vid0149,8.075,3799.0,720,5.84,94.42
vid0149,8.075,3799.0,1080,7.3,100.0
vid0150,5.172,3337.3,144,0.97,35.91
vid0150,5.172,3337.3,240,1.84,60.34
vid0150,5.172,3337.3,288,2.01,71.08
vid0150,5.172,3337.3,360,2.17,81.82
vid0150,5.172,3337.3,480,3.1,87.87
vid0150,5.172,3337.3,720,4.21,93.88
vid0150,5.172,3337.3,1080,5.26,100.0
vid0151,9.109,2426.9,144,1.5,33.05
vid0151,9.109,2426.9,240,3.02,58.89
vid0151,9.109,2426.9,288,3.29,70.41
vid0151,9.109,2426.9,360,3.56,81.93
vid0151,9.109,2426.9,480,4.88,87.02
vid0151,9.109,2426.9,720,6.41,93.13
vid0151,9.109,2426.9,1080,8.01,100.0
vid0152,8.442,3728.4,144,1.43,27.96
vid0152,8.442,3728.4,240,2.79,57.21
vid0152,8.442,3728.4,288,3.06,68.92
vid0152,8.442,3728.4,360,3.34,80.62
vid0152,8.442,3728.4,480,4.63,87.16
vid0152,8.442,3728.4,720,6.19,93.43
vid0152,8.442,3728.4,1080,7.74,100.0
vid0153,8.041,4214.0,144,1.43,30.19
vid0153,8.041,4214.0,240,2.81,57.36
vid0153,8.041,4214.0,288,3.11,69.01
vid0153,8.041,4214.0,360,3.4,80.67
vid0153,8.041,4214.0,480,4.93,87.74
vid0153,8.041,4214.0,720,6.98,94.16
vid0153,8.041,4214.0,1080,8.73,100.0
vid0154,8.842,3936.5,144,1.49,16.11
vid0154,8.842,3936.5,240,2.95,51.17
vid0154,8.842,3936.5,288,3.22,64.93
vid0154,8.842,3936.5,360,3.49,78.69
vid0154,8.842,3936.5,480,5.03,87.34
vid0154,8.842,3936.5,720,6.84,93.62
vid0154,8.842,3936.5,1080,8.55,100.0
vid0155,9.109,3832.4,144,1.53,16.27
vid0155,9.109,3832.4,240,3.06,52.38
vid0155,9.109,3832.4,288,3.34,65.92
vid0155,9.109,3832.4,360,3.62,79.46
vid0155,9.109,3832.4,480,5.06,87.59
vid0155,9.109,3832.4,720,6.83,93.87
vid0155,9.109,3832.4,1080,8.54,100.0
vid0156,6.673,4518.3,144,1.22,34.72
vid0156,6.673,4518.3,240,2.44,60.84
vid0156,6.673,4518.3,288,2.71,72.06
vid0156,6.673,4518.3,360,2.97,83.28
vid0156,6.673,4518.3,480,4.33,89.16
vid0156,6.673,4518.3,720,6.18,94.64
vid0156,6.673,4518.3,1080,7.72,100.0
vid0157,9.71,3662.9,144,1.61,26.74
vid0157,9.71,3662.9,240,3.18,56.22
vid0157,9.71,3662.9,288,3.5,68.35
vid0157,9.71,3662.9,360,3.82,80.47
vid0157,9.71,3662.9,480,5.34,87.23
vid0157,9.71,3662.9,720,7.28,93.29
vid0157,9.71,3662.9,1080,9.1,100.0
vid0158,7.307,7214.6,144,1.33,30.69
vid0158,7.307,7214.6,240,2.64,58.89
vid0158,7.307,7214.6,288,2.9,70.73
vid0158,7.307,7214.6,360,3.16,82.56
vid0158,7.307,7214.6,480,4.55,90.04
vid0158,7.307,7214.6,720,6.41,95.2
vid0158,7.307,7214.6,1080,8.01,100.0
vid0159,7.641,3949.7,144,1.34,35.19
vid0159,7.641,3949.7,240,2.66,60.86
vid0159,7.641,3949.7,288,2.94,71.58
vid0159,7.641,3949.7,360,3.2,82.29
vid0159,7.641,3949.7,480,4.59,88.09
vid0159,7.641,3949.7,720,6.32,93.84
vid0159,7.641,3949.7,1080,7.9,100.0
vid0160,9.109,6379.2,144,1.63,28.46
vid0160,9.109,6379.2,240,3.31,56.13
vid0160,9.109,6379.2,288,3.75,68.12
vid0160,9.109,6379.2,360,4.18,80.12
vid0160,9.109,6379.2,480,6.14,87.62
vid0160,9.109,6379.2,720,9.01,93.95
vid0160,9.109,6379.2,1080,11.26,100.0
vid0161,8.675,11067.2,144,1.68,23.22
vid0161,8.675,11067.2,240,3.32,52.64
vid0161,8.675,11067.2,288,3.77,65.95
vid0161,8.675,11067.2,360,4.21,79.26
vid0161,8.675,11067.2,480,6.22,88.29
vid0161,8.675,11067.2,720,9.19,95.4
vid0161,8.675,11067.2,1080,11.49,100.0
vid0162,5.172,11546.8,144,1.09,27.5
vid0162,5.172,11546.8,240,2.05,57.02
vid0162,5.172,11546.8,288,2.29,69.57
vid0162,5.172,11546.8,360,2.54,82.12
vid0162,5.172,11546.8,480,3.69,90.1
vid0162,5.172,11546.8,720,5.58,95.8
vid0162,5.172,11546.8,1080,6.98,100.0
vid0163,5.772,9599.5,144,1.18,20.43
vid0163,5.772,9599.5,240,2.24,55.21
vid0163,5.772,9599.5,288,2.51,68.33
vid0163,5.772,9599.5,360,2.78,81.44
vid0163,5.772,9599.5,480,4.08,89.41
vid0163,5.772,9599.5,720,6.13,95.77
vid0163,5.772,9599.5,1080,7.66,100.0
vid0164,8.508,7715.9,144,1.5,14.99
vid0164,8.508,7715.9,240,2.94,47.87
vid0164,8.508,7715.9,288,3.26,61.92
vid0164,8.508,7715.9,360,3.57,75.96
vid0164,8.508,7715.9,480,5.1,85.66
vid0164,8.508,7715.9,720,7.21,93.3
vid0164,8.508,7715.9,1080,9.01,100.0
